iso_code,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,stringency_index,population,median_age,gdp_per_capita,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,oecd_mei_index
POL,Poland,2020-08,67372.0,21684.0,21342.427,2039.0,323.0,327.28400000000005,1780.133,572.9449999999999,563.918,53.875,8.533000000000001,8.645,1.087741935483871,39.80999999999997,37846605.0,41.8,27216.445,23.3,33.1,6.62,78.73,0.88,98.3534784051264
POL,Poland,2020-09,91514.0,24142.0,21871.714,2513.0,474.0,422.4280000000001,2418.024,637.8910000000001,577.904,66.4,12.524000000000001,11.161,1.1596666666666664,30.493999999999993,37846605.0,41.8,27216.445,23.3,33.1,6.62,78.73,0.88,99.3067838790237
POL,Poland,2020-10,362731.0,271217.0,215576.85600000003,5631.0,3118.0,2493.7139999999995,9584.241,7166.2159999999985,5696.0650000000005,148.785,82.386,65.889,1.5609677419354835,41.20548387096774,37846605.0,41.8,27216.445,23.3,33.1,6.62,78.73,0.88,99.3617683396048
POL,Poland,2020-11,990811.0,628080.0,651832.859,17150.0,11519.0,11060.86,26179.653,16595.412999999997,17223.022,453.145,304.3599999999999,292.255,1.0563333333333333,74.26,37846605.0,41.8,27216.445,23.3,33.1,6.62,78.73,0.88,99.558186756111
POL,Poland,2020-12,1294878.0,304067.0,312039.428,28554.0,11404.0,11486.145,34213.848,8034.197999999999,8244.847999999998,754.467,301.322,303.4910000000001,0.8632258064516127,75.17935483870967,37846605.0,41.8,27216.445,23.3,33.1,6.62,78.73,0.88,99.7209570397277
POL,Poland,2021-01,1513385.0,218507.0,229302.287,37180.0,8626.0,8894.286,39987.338,5773.490999999999,6058.727999999999,982.387,227.921,235.009,0.9154838709677419,73.5083870967742,37846605.0,41.8,27216.445,23.3,33.1,6.62,78.73,0.88,99.7283296044236
PRT,Portugal,2020-05,32500.0,7455.0,7625.711,1410.0,421.0,444.42999999999995,3187.304,731.121,747.858,138.28,41.287999999999975,43.586000000000006,0.9370967741935485,74.58322580645162,10196707.0,46.2,27936.896,16.3,30.0,3.39,82.05,0.864,90.0955598532922
PRT,Portugal,2020-06,42141.0,9641.0,9563.003,1576.0,166.0,190.0,4132.805,945.5019999999997,937.85,154.56,16.275,18.630000000000003,1.0626666666666666,70.60500000000002,10196707.0,46.2,27936.896,16.3,30.0,3.39,82.05,0.864,94.2008833961846
PRT,Portugal,2020-07,51072.0,8931.0,9301.142,1735.0,159.0,163.573,5008.676,875.8699999999999,912.169,170.153,15.589999999999998,16.035,0.9177419354838707,72.00032258064515,10196707.0,46.2,27936.896,16.3,30.0,3.39,82.05,0.864,95.2307183700387
PRT,Portugal,2020-08,58012.0,6940.0,6540.002,1822.0,87.0,90.571,5689.288,680.6150000000001,641.3840000000002,178.685,8.526000000000002,8.875999999999998,1.0632258064516127,71.76129032258062,10196707.0,46.2,27936.896,16.3,30.0,3.39,82.05,0.864,95.9101220164301
PRT,Portugal,2020-09,75542.0,17530.0,16411.574,1971.0,149.0,137.144,7408.47,1719.1829999999998,1609.4960000000003,193.298,14.608000000000002,13.442,1.2276666666666667,66.0816666666667,10196707.0,46.2,27936.896,16.3,30.0,3.39,82.05,0.864,96.533037856006
PRT,Portugal,2020-10,141279.0,65737.0,55681.14400000001,2507.0,536.0,453.28600000000006,13855.355,6446.888000000002,5460.697999999999,245.864,52.56400000000001,44.455999999999996,1.343225806451613,68.0274193548387,10196707.0,46.2,27936.896,16.3,30.0,3.39,82.05,0.864,96.7956326000593
PRT,Portugal,2020-11,298061.0,156782.0,155531.43,4505.0,1998.0,1876.429,29231.104,15375.750999999998,15253.105999999998,441.809,195.94500000000002,184.02,1.116666666666667,73.04133333333334,10196707.0,46.2,27936.896,16.3,30.0,3.39,82.05,0.864,96.8097407336098
PRT,Portugal,2020-12,413678.0,115617.0,114745.429,6906.0,2401.0,2407.7170000000006,40569.764,11338.660999999998,11253.185,677.277,235.46800000000002,236.124,0.9735483870967742,76.25741935483872,10196707.0,46.2,27936.896,16.3,30.0,3.39,82.05,0.864,96.9422000827554
PRT,Portugal,2021-01,720516.0,306838.0,283670.56999999995,12482.0,5576.0,4910.855,70661.636,30091.873000000003,27819.821999999996,1224.121,546.843,481.611,1.2161290322580645,76.64483870967743,10196707.0,46.2,27936.896,16.3,30.0,3.39,82.05,0.864,97.0553843555624
SVK,Slovakia,2020-05,1521.0,125.0,136.715,28.0,5.0,8.718,278.59,22.892999999999997,25.039,5.129,0.915,1.5910000000000004,0.7141935483870967,73.15000000000005,5459643.0,41.2,30155.152,23.1,37.7,5.82,77.54,0.86,90.7238302067893
SVK,Slovakia,2020-06,1667.0,146.0,130.286,28.0,0.0,0.0,305.331,26.737000000000002,23.862000000000002,5.129,0.0,0.0,1.199,44.380666666666684,5459643.0,41.2,30155.152,23.1,37.7,5.82,77.54,0.86,94.1728040376793
SVK,Slovakia,2020-07,2292.0,625.0,567.7130000000002,29.0,1.0,0.143,419.808,114.47499999999997,103.984,5.312,0.183,0.026,1.3038709677419362,37.51322580645163,5459643.0,41.2,30155.152,23.1,37.7,5.82,77.54,0.86,94.5749663212549
SVK,Slovakia,2020-08,3917.0,1625.0,1495.713,33.0,4.0,4.861999999999998,717.446,297.63999999999993,273.95799999999997,6.044,0.732,0.8840000000000003,1.3032258064516127,33.75516129032256,5459643.0,41.2,30155.152,23.1,37.7,5.82,77.54,0.86,95.696515738664
SVK,Slovakia,2020-09,10141.0,6224.0,5205.143,48.0,15.0,10.855999999999996,1857.447,1140.0030000000002,953.3870000000001,8.792,2.746,1.9880000000000004,1.384666666666667,30.44566666666668,5459643.0,41.2,30155.152,23.1,37.7,5.82,77.54,0.86,95.7047532542938
SVK,Slovakia,2020-10,57664.0,47523.0,40866.714,219.0,171.0,144.001,10561.863,8704.414,7485.237000000001,40.113,31.322000000000003,26.372,1.3548387096774193,57.04774193548391,5459643.0,41.2,30155.152,23.1,37.7,5.82,77.54,0.86,95.7042181257484
SVK,Slovakia,2020-11,105929.0,48265.0,52710.57300000001,839.0,620.0,585.5699999999999,19402.184,8840.324,9654.581,153.673,113.56299999999999,107.253,1.0480000000000003,71.29500000000003,5459643.0,41.2,30155.152,23.1,37.7,5.82,77.54,0.86,95.6887756834186
SVK,Slovakia,2020-12,179543.0,73614.0,67625.144,2138.0,1299.0,1126.855,32885.484,13483.300000000001,12386.366999999997,391.601,237.925,206.39799999999997,1.0987096774193548,62.63129032258061,5459643.0,41.2,30155.152,23.1,37.7,5.82,77.54,0.86,95.6816887854398
SVK,Slovakia,2021-01,249913.0,70370.0,73392.00099999999,4642.0,2504.0,2500.0,45774.605,12889.122999999998,13442.635,850.239,458.63700000000006,457.90400000000005,0.9941935483870968,70.34096774193551,5459643.0,41.2,30155.152,23.1,37.7,5.82,77.54,0.86,95.658270081537
SVN,Slovenia,2020-05,1473.0,44.0,69.57300000000001,108.0,17.0,23.28900000000001,708.537,21.16400000000001,33.466,51.95,8.177,11.198000000000002,0.5887096774193549,57.886774193548426,2078932.0,44.5,31400.84,20.1,25.0,4.5,81.32,0.917,89.0386707427805
SVN,Slovenia,2020-06,1600.0,127.0,97.56800000000001,111.0,3.0,2.002,769.626,61.087,46.93300000000001,53.393,1.443,0.9620000000000001,1.5266666666666666,39.8563333333333,2078932.0,44.5,31400.84,20.1,25.0,4.5,81.32,0.917,89.9729406473558
SVN,Slovenia,2020-07,2156.0,556.0,537.4319999999998,119.0,8.0,7.000999999999998,1037.071,267.43700000000007,258.51099999999997,57.241,3.848,3.3649999999999993,1.2106451612903228,43.75451612903225,2078932.0,44.5,31400.84,20.1,25.0,4.5,81.32,0.917,92.1383712487063
SVN,Slovenia,2020-08,2883.0,727.0,685.1410000000002,133.0,14.0,16.142,1386.77,349.7,329.56299999999993,63.975,6.733999999999999,7.7630000000000035,1.1996774193548387,50.0,2078932.0,44.5,31400.84,20.1,25.0,4.5,81.32,0.917,95.2398225169112
SVN,Slovenia,2020-09,5690.0,2807.0,2483.853,150.0,17.0,14.287,2736.982,1350.215,1194.7769999999998,72.152,8.177,6.873,1.3549999999999998,50.0,2078932.0,44.5,31400.84,20.1,25.0,4.5,81.32,0.917,97.4407594574761
SVN,Slovenia,2020-10,34307.0,28617.0,23061.998000000003,338.0,188.0,135.287,16502.223,13765.241000000002,11093.194,162.583,90.42800000000001,65.074,1.5161290322580643,54.92548387096774,2078932.0,44.5,31400.84,20.1,25.0,4.5,81.32,0.917,97.8572756987828
SVN,Slovenia,2020-11,75814.0,41507.0,43888.854999999996,1435.0,1097.0,1010.0,36467.763,19965.541999999994,21111.254,690.258,527.6770000000001,485.82500000000005,1.060666666666667,68.52,2078932.0,44.5,31400.84,20.1,25.0,4.5,81.32,0.917,98.388801274919
SVN,Slovenia,2020-12,122152.0,46338.0,44534.85900000002,2697.0,1262.0,1306.2880000000002,58757.093,22289.329,21421.991,1297.301,607.0469999999999,628.347,1.0203225806451615,68.52,2078932.0,44.5,31400.84,20.1,25.0,4.5,81.32,0.917,98.6408231594292
SVN,Slovenia,2021-01,166473.0,44321.0,46057.143,3503.0,806.0,846.7159999999998,80076.212,21319.121000000006,22154.233999999997,1685.0,387.693,407.28499999999997,0.9767741935483872,71.0264516129032,2078932.0,44.5,31400.84,20.1,25.0,4.5,81.32,0.917,98.7700325273862
KOR,South Korea,2020-05,11503.0,729.0,630.2879999999999,271.0,23.0,25.138,224.365,14.223999999999998,12.296,5.286,0.453,0.49000000000000027,1.2477419354838712,43.56258064516126,51269183.0,43.4,35938.374,6.2,40.9,12.27,83.03,0.916,99.149217243338
KOR,South Korea,2020-06,12850.0,1347.0,1327.431,282.0,11.0,12.574,250.638,26.273999999999997,25.892,5.5,0.21899999999999997,0.24400000000000008,1.0743333333333331,53.671666666666674,51269183.0,43.4,35938.374,6.2,40.9,12.27,83.03,0.916,99.332937930888
KOR,South Korea,2020-07,14336.0,1486.0,1535.57,301.0,19.0,17.856999999999992,279.622,28.986,29.951000000000008,5.871,0.3770000000000001,0.3480000000000001,0.9861290322580645,47.20806451612904,51269183.0,43.4,35938.374,6.2,40.9,12.27,83.03,0.916,99.6136334774374
KOR,South Korea,2020-08,20182.0,5846.0,5083.856,324.0,23.0,19.142999999999997,393.648,114.025,99.16,6.32,0.454,0.375,1.4903225806451614,47.774516129032264,51269183.0,43.4,35938.374,6.2,40.9,12.27,83.03,0.916,99.9613040160015
KOR,South Korea,2020-09,23889.0,3707.0,4338.141,415.0,91.0,86.14099999999999,465.952,72.30599999999997,84.614,8.095,1.7819999999999998,1.6799999999999995,0.7386666666666667,51.03200000000001,51269183.0,43.4,35938.374,6.2,40.9,12.27,83.03,0.916,100.345676776515
KOR,South Korea,2020-10,26635.0,2746.0,2614.715,466.0,51.0,56.71099999999999,519.513,53.56,51.000000000000014,9.089,1.003,1.1050000000000004,1.040322580645161,52.55322580645163,51269183.0,43.4,35938.374,6.2,40.9,12.27,83.03,0.916,100.731185183653
KOR,South Korea,2020-11,34652.0,8017.0,7006.571999999999,526.0,60.0,58.284000000000006,675.884,156.37099999999998,136.663,10.26,1.1770000000000003,1.1340000000000003,1.3283333333333331,45.15100000000003,51269183.0,43.4,35938.374,6.2,40.9,12.27,83.03,0.916,101.103633453987
KOR,South Korea,2020-12,61769.0,27117.0,25495.57,917.0,391.0,333.43000000000006,1204.798,528.9169999999999,497.28699999999986,17.886,7.632,6.502999999999999,1.2051612903225806,58.37548387096776,51269183.0,43.4,35938.374,6.2,40.9,12.27,83.03,0.916,101.460608584594
KOR,South Korea,2021-01,78508.0,16739.0,18532.429,1425.0,508.0,545.43,1531.29,326.49399999999997,361.47499999999997,27.794,9.916,10.636,0.8196774193548386,64.56129032258069,51269183.0,43.4,35938.374,6.2,40.9,12.27,83.03,0.916,101.823206896272
ESP,Spain,2020-05,239479.0,26044.0,28567.999,27127.0,2584.0,3540.4269999999988,5122.021,557.0350000000001,611.0160000000001,580.197,55.26899999999999,75.71999999999998,0.7945161290322577,78.58387096774194,46754783.0,45.5,34272.36,27.4,31.4,2.97,83.56,0.904,92.7962393488619
ESP,Spain,2020-06,249271.0,9792.0,10694.572,28355.0,1228.0,1260.002,5331.455,209.43499999999995,228.73800000000006,606.462,26.261999999999997,26.947999999999997,0.9769999999999999,54.167333333333346,46754783.0,45.5,34272.36,27.4,31.4,2.97,83.56,0.904,95.9330477239256
ESP,Spain,2020-07,288522.0,39251.0,31838.57,28445.0,90.0,97.571,6170.962,839.508,680.9680000000001,608.387,1.9279999999999997,2.09,1.4477419354838708,59.48032258064514,46754783.0,45.5,34272.36,27.4,31.4,2.97,83.56,0.904,95.9237448646824
ESP,Spain,2020-08,462858.0,174336.0,154542.574,29094.0,649.0,565.0,9899.693,3728.7299999999996,3305.3860000000004,622.268,13.878,12.084,1.4080645161290324,62.79838709677419,46754783.0,45.5,34272.36,27.4,31.4,2.97,83.56,0.904,95.7550313848673
ESP,Spain,2020-09,769188.0,306330.0,296678.141,31791.0,2697.0,2344.144,16451.536,6551.843000000001,6345.4079999999985,679.952,57.685,50.13600000000002,1.2133333333333334,61.02000000000003,46754783.0,45.5,34272.36,27.4,31.4,2.97,83.56,0.904,95.5813310844154
ESP,Spain,2020-10,1185678.0,416490.0,401394.2829999999,35878.0,4087.0,4073.571,25359.502,8907.964,8585.093,767.365,87.41499999999999,87.12599999999999,1.1780645161290324,64.66612903225804,46754783.0,45.5,34272.36,27.4,31.4,2.97,83.56,0.904,95.5248548886199
ESP,Spain,2020-11,1648187.0,462509.0,488706.2860000001,45069.0,9191.0,9029.999,35251.73,9892.228,10452.540999999997,963.944,196.57899999999998,193.13599999999997,1.0156666666666667,71.29999999999998,46754783.0,45.5,34272.36,27.4,31.4,2.97,83.56,0.904,95.4744468380686
ESP,Spain,2020-12,1928265.0,280078.0,260882.142,50837.0,5768.0,5772.858,41242.091,5990.36,5579.799999999999,1087.311,123.36899999999999,123.46799999999998,1.0912903225806452,73.44838709677417,46754783.0,45.5,34272.36,27.4,31.4,2.97,83.56,0.904,95.4878355706866
ESP,Spain,2021-01,2743119.0,814854.0,807344.0050000002,58319.0,7482.0,7356.285000000001,58670.34,17428.248000000003,17267.625,1247.338,160.02700000000002,157.339,1.2422580645161294,72.7322580645161,46754783.0,45.5,34272.36,27.4,31.4,2.97,83.56,0.904,95.5284556467372
SWE,Sweden,2020-05,38661.0,17060.0,17348.57,4395.0,1809.0,1937.8549999999998,3828.098,1689.23,1717.8029999999999,435.18,179.12300000000002,191.88199999999995,1.1696774193548385,64.80999999999996,10099270.0,41.0,46949.283,18.8,18.9,2.22,82.8,0.945,95.5614183480655
SWE,Sweden,2020-06,67924.0,29263.0,28605.573,5333.0,938.0,1016.0010000000001,6725.635,2897.5389999999993,2832.4430000000007,528.058,92.87599999999999,100.60199999999998,1.1333333333333333,61.47999999999999,10099270.0,41.0,46949.283,18.8,18.9,2.22,82.8,0.945,96.9362043078854
SWE,Sweden,2020-07,77076.0,9152.0,10697.286,5743.0,410.0,444.7160000000001,7631.839,906.2020000000002,1059.2089999999998,568.655,40.592999999999996,44.032000000000004,1.1048387096774193,59.26,10099270.0,41.0,46949.283,18.8,18.9,2.22,82.8,0.945,97.8776149098057
SWE,Sweden,2020-08,84379.0,7303.0,7625.143,5821.0,78.0,104.283,8354.96,723.1199999999999,755.0189999999998,576.378,7.721999999999999,10.328000000000005,1.1535483870967742,57.46967741935482,10099270.0,41.0,46949.283,18.8,18.9,2.22,82.8,0.945,98.3427807193682
SWE,Sweden,2020-09,92863.0,8484.0,7385.286,5893.0,72.0,62.28300000000001,9195.021,840.058,731.269,583.508,7.128000000000001,6.169,1.2413333333333336,55.55999999999997,10099270.0,41.0,46949.283,18.8,18.9,2.22,82.8,0.945,98.8399074646568
SWE,Sweden,2020-10,124355.0,31492.0,26493.29,5938.0,45.0,52.14399999999999,12313.266,3118.2480000000005,2623.2839999999987,587.963,4.455,5.160999999999999,1.3099999999999996,55.55999999999997,10099270.0,41.0,46949.283,18.8,18.9,2.22,82.8,0.945,99.1443873548156
SWE,Sweden,2020-11,243129.0,118774.0,120026.003,6681.0,743.0,681.5720000000003,24073.918,11760.653000000002,11884.620999999996,661.533,73.56999999999998,67.488,1.3103333333333331,59.01099999999998,10099270.0,41.0,46949.283,18.8,18.9,2.22,82.8,0.945,99.3914411754578
SWE,Sweden,2020-12,437379.0,194250.0,174648.286,8727.0,2046.0,1791.7160000000003,43307.982,19234.064000000002,17293.157999999996,864.122,202.59099999999995,177.41399999999996,1.265483870967742,67.91838709677421,10099270.0,41.0,46949.283,18.8,18.9,2.22,82.8,0.945,99.6292898073092
SWE,Sweden,2021-01,566957.0,129578.0,148838.85899999997,11591.0,2864.0,3017.2859999999996,56138.414,12830.433,14737.588000000003,1147.707,283.58399999999995,298.7619999999999,1.2245161290322581,69.44000000000004,10099270.0,41.0,46949.283,18.8,18.9,2.22,82.8,0.945,99.8648236129347
CHE,Switzerland,2020-05,30862.0,1276.0,1651.5720000000001,1920.0,183.0,258.14099999999996,3565.958,147.43300000000005,190.83100000000005,221.847,21.147000000000006,29.828000000000007,0.6029032258064516,61.73516129032256,8654618.0,43.1,57410.166,22.6,28.9,4.53,83.78,0.955,93.0375197229761
CHE,Switzerland,2020-06,31714.0,852.0,744.855,1963.0,43.0,43.573,3664.402,98.448,86.06299999999999,226.815,4.97,5.038000000000002,1.1353333333333329,44.51033333333333,8654618.0,43.1,57410.166,22.6,28.9,4.53,83.78,0.955,97.3341379284164
CHE,Switzerland,2020-07,35232.0,3518.0,3146.8590000000004,1981.0,18.0,17.575999999999997,4070.89,406.48699999999997,363.607,228.895,2.0830000000000006,2.0400000000000005,1.2448387096774196,39.20129032258065,8654618.0,43.1,57410.166,22.6,28.9,4.53,83.78,0.955,99.4520309045538
CHE,Switzerland,2020-08,42177.0,6945.0,6616.5740000000005,2006.0,25.0,25.425999999999995,4873.352,802.462,764.5130000000003,231.784,2.8940000000000006,2.9470000000000005,1.1835483870967745,43.05999999999997,8654618.0,43.1,57410.166,22.6,28.9,4.53,83.78,0.955,100.328623922693
CHE,Switzerland,2020-09,53282.0,11105.0,10958.715,2074.0,68.0,61.857,6156.482,1283.1310000000003,1266.228,239.641,7.861,7.1530000000000005,1.1966666666666665,43.05999999999997,8654618.0,43.1,57410.166,22.6,28.9,4.53,83.78,0.955,100.57389545914
CHE,Switzerland,2020-10,154251.0,100969.0,82158.42799999999,2297.0,223.0,115.998,17822.97,11666.489000000001,9493.015,265.407,25.77,13.403999999999998,1.6725806451612901,33.184516129032254,8654618.0,43.1,57410.166,22.6,28.9,4.53,83.78,0.955,100.718130638456
CHE,Switzerland,2020-11,327072.0,172821.0,181284.286,4815.0,2518.0,2370.5699999999997,37791.616,19968.643999999997,20946.533999999996,556.35,290.947,273.90700000000004,1.0916666666666666,58.05700000000002,8654618.0,43.1,57410.166,22.6,28.9,4.53,83.78,0.955,100.782701705619
CHE,Switzerland,2020-12,452296.0,125224.0,122224.99999999994,7645.0,2830.0,2827.0020000000004,52260.654,14469.038,14122.516999999998,883.343,326.99299999999994,326.647,1.0106451612903224,59.2035483870968,8654618.0,43.1,57410.166,22.6,28.9,4.53,83.78,0.955,100.815944755332
CHE,Switzerland,2021-01,521320.0,69024.0,80656.28199999996,9381.0,1736.0,1909.57,60236.05,7975.394999999999,9319.449000000002,1083.93,200.58999999999997,220.64299999999994,0.9067741935483871,60.19000000000004,8654618.0,43.1,57410.166,22.6,28.9,4.53,83.78,0.955,100.807082450752
GBR,United Kingdom,2020-05,257539.0,78768.0,89095.432,37527.0,10773.0,12178.427,3793.698,1160.2999999999997,1312.4270000000001,552.794,158.69300000000004,179.39399999999998,0.7848387096774193,74.22516129032256,67886004.0,40.8,39753.244,20.0,24.7,2.54,81.32,0.932,88.9394828690668
GBR,United Kingdom,2020-06,285216.0,27677.0,30168.859,40479.0,2952.0,3424.001,4201.396,407.699,444.4049999999999,596.279,43.484,50.43799999999999,0.7819999999999998,70.86599999999999,67886004.0,40.8,39753.244,20.0,24.7,2.54,81.32,0.932,94.1891130599548
GBR,United Kingdom,2020-07,304793.0,19577.0,18791.714,41274.0,795.0,879.7169999999999,4489.777,288.381,276.811,607.99,11.711000000000002,12.959999999999997,1.0283870967741935,65.38129032258061,67886004.0,40.8,39753.244,20.0,24.7,2.54,81.32,0.932,98.6076923005607
GBR,United Kingdom,2020-08,338083.0,33290.0,31392.143,41589.0,315.0,342.712,4980.158,490.38199999999983,462.4250000000001,612.63,4.638999999999999,5.046000000000001,1.1277419354838707,67.63612903225807,67886004.0,40.8,39753.244,20.0,24.7,2.54,81.32,0.932,99.6987673434188
GBR,United Kingdom,2020-09,455848.0,117765.0,103340.28400000001,42233.0,644.0,522.0,6714.904,1734.7469999999996,1522.261,622.116,9.486,7.690000000000001,1.3559999999999997,65.56933333333332,67886004.0,40.8,39753.244,20.0,24.7,2.54,81.32,0.932,99.3593063557453
GBR,United Kingdom,2020-10,1014795.0,558947.0,508086.717,46645.0,4412.0,3666.4249999999993,14948.516,8233.611,7484.412,687.108,64.991,54.01,1.3267741935483872,67.89129032258066,67886004.0,40.8,39753.244,20.0,24.7,2.54,81.32,0.932,99.0640040343535
GBR,United Kingdom,2020-11,1633736.0,618941.0,646086.141,58545.0,11900.0,11721.718,24065.874,9117.361,9517.222,862.402,175.292,172.66699999999997,0.9420000000000002,70.64699999999996,67886004.0,40.8,39753.244,20.0,24.7,2.54,81.32,0.932,98.8318609665106
GBR,United Kingdom,2020-12,2496235.0,862499.0,758522.8560000001,73622.0,15077.0,14070.141,36770.982,12705.107,11173.481999999998,1084.495,222.09199999999998,207.25900000000001,1.2067741935483869,70.38548387096776,67886004.0,40.8,39753.244,20.0,24.7,2.54,81.32,0.932,98.8812002709221
GBR,United Kingdom,2021-01,3828187.0,1331952.0,1404318.428,106367.0,32745.0,31480.138,56391.403,19620.42,20686.422,1566.847,482.352,463.72,0.9338709677419355,84.9158064516129,67886004.0,40.8,39753.244,20.0,24.7,2.54,81.32,0.932,98.8393402761602
USA,United States,2020-05,1798713.0,717694.0,732927.5699999998,108085.0,41735.0,45016.28499999999,5434.135,2168.244,2214.2630000000004,326.538,126.08700000000003,135.999,0.9416129032258065,72.69000000000004,331002647.0,38.3,54225.446,19.1,24.6,2.77,78.86,0.926,93.8382819802165
USA,United States,2020-06,2642081.0,843368.0,779016.427,127952.0,19867.0,21379.286,7982.054,2547.9179999999997,2353.505,386.559,60.022999999999996,64.59,1.1323333333333336,70.71133333333336,331002647.0,38.3,54225.446,19.1,24.6,2.77,78.86,0.926,95.820651662501
USA,United States,2020-07,4566931.0,1924850.0,1853415.1439999996,154545.0,26593.0,24314.859,13797.264,5815.21,5599.395999999999,466.9,80.341,73.45800000000001,1.1190322580645158,68.26387096774198,331002647.0,38.3,54225.446,19.1,24.6,2.77,78.86,0.926,97.494978597909
USA,United States,2020-08,6025593.0,1458662.0,1540396.427,184260.0,29715.0,31206.716,18204.063,4406.798,4653.727,556.672,89.77199999999998,94.277,0.9154838709677418,67.13000000000005,331002647.0,38.3,54225.446,19.1,24.6,2.77,78.86,0.926,98.2198899269002
USA,United States,2020-09,7231832.0,1206239.0,1205836.714,207708.0,23448.0,23561.856,21848.26,3644.1989999999996,3642.9819999999995,627.512,70.837,71.18199999999999,1.0003333333333333,64.19766666666666,331002647.0,38.3,54225.446,19.1,24.6,2.77,78.86,0.926,98.4469360099258
USA,United States,2020-10,9158771.0,1926939.0,1781328.144,232302.0,24594.0,23797.144,27669.782,5821.522,5381.611,701.813,74.3,71.89399999999999,1.1432258064516132,64.05161290322583,331002647.0,38.3,54225.446,19.1,24.6,2.77,78.86,0.926,98.7252033731029
USA,United States,2020-11,13655220.0,4496449.0,4288048.285,271670.0,39368.0,38208.43000000001,41254.111,13584.330999999998,12954.724,820.749,118.93299999999998,115.43199999999999,1.1809999999999998,69.62866666666667,331002647.0,38.3,54225.446,19.1,24.6,2.77,78.86,0.926,99.0129844577504
USA,United States,2020-12,20061903.0,6406683.0,6248586.146000001,352729.0,81059.0,75905.85900000003,60609.494,19355.384000000002,18877.753000000004,1065.638,244.89000000000001,229.32100000000003,1.0445161290322582,71.87935483870969,331002647.0,38.3,54225.446,19.1,24.6,2.77,78.86,0.926,99.2973398094456
USA,United States,2021-01,26187035.0,6125132.0,6327413.427999999,448100.0,95371.0,95689.00100000002,79114.277,18504.782000000003,19115.898,1353.766,288.12899999999996,289.09099999999995,0.9464516129032259,71.76000000000002,331002647.0,38.3,54225.446,19.1,24.6,2.77,78.86,0.926,99.5038666434948
